rsprot packet-codec generation status
revisions 221-239; 209 packets emitted, 2 refused

--- emitted (prot, file, dir, layouts, revisions covered) ---
  OK   ACCOUNT_FLAGS                    account_flags.c out   1 layout(s)  7 rev(s)
  rev221 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev221 out  social/UpdateIgnoreListEncoder.kt                            buffer expression not understood: when (ignore) {
                is UpdateIgnoreList.AddedIgn
  rev221 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev221 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt3 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev221 out  zone/header/DesktopUpdateZonePartialEnclosedEncoder.kt       unrecognized buffer call: buffer.buffer.writeBytes(
            message.payload,
     
  rev222 in   buttons/If3ButtonDecoder.kt                                  unresolved identifier: op
  rev222 in   clan/AffinedClanSettingsSetMutedFromChannelDecoder.kt        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   events/EventAppletFocusDecoder.kt                            g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   events/EventKeyboardDecoder.kt                               unmodeled call: readableBytes(...)
  rev222 in   events/EventMouseMoveDecoder.kt                              buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev222 in   events/EventNativeMouseMoveDecoder.kt                        buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev222 in   friendchat/FriendChatJoinLeaveDecoder.kt                     unparseable val name: unexpected token None
  rev222 in   locs/OpLoc1Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   locs/OpLoc2Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   locs/OpLoc3Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   locs/OpLoc4Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   locs/OpLoc5Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   locs/OpLocTDecoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   messaging/MessagePrivateDecoder.kt                           unmodeled call: provide(...)
  rev222 in   messaging/MessagePublicDecoder.kt                            unparseable val patternArray: unexpected token None
  rev222 in   misc/client/ReflectionCheckReplyDecoder.kt                   unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev222 in   misc/user/ClickWorldMapDecoder.kt                            unmodeled call: CoordGrid(...)
  rev222 in   misc/user/SendSnapshotDecoder.kt                             g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   misc/user/UpdatePlayerModelDecoder.kt                        buffer expression not understood: identKit[i] = buffer.g1().toByte()
  rev222 in   npcs/OpNpc1Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   npcs/OpNpc2Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   npcs/OpNpc3Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   npcs/OpNpc4Decoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   npcs/OpNpc5Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   npcs/OpNpcTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObj1Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObj2Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObj3Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObj4Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObj5Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   objs/OpObjTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer1Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer2Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer3Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer4Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer5Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer6Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer7Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayer8Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 in   players/OpPlayerTDecoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev222 out  camera/CamMoveToEasedCircularEncoder.kt                      pboolean writes a computed expression `(!m->maintain_fixed_altitude)`, which has no field to decode back into
  rev222 out  camera/CamMoveToEasedEncoder.kt                              pboolean writes a computed expression `(!m->maintain_fixed_altitude)`, which has no field to decode back into
  rev222 out  camera/CamTargetEncoder.kt                                   buffer expression not understood: when (val type = message.type) {
            is CamTarget.Pl
  rev222 out  clan/ClanChannelDeltaEncoder.kt                              buffer expression not understood: when (event) {
                is ClanChannelDelta.ClanChann
  rev222 out  clan/ClanChannelFullEncoder.kt                               buffer expression not understood: when (val update = message.update) {
            is ClanChan
  rev222 out  clan/ClanSettingsDeltaEncoder.kt                             buffer expression not understood: when (update) {
                is ClanSettingsDelta.ClanSet
  rev222 out  clan/ClanSettingsFullEncoder.kt                              buffer expression not understood: when (update) {
            is ClanSettingsFull.ClanSettings
  rev222 out  clan/MessageClanChannelEncoder.kt                            unmodeled call: provide(...)
  rev222 out  clan/MessageClanChannelSystemEncoder.kt                      unmodeled call: provide(...)
  rev222 out  clan/VarClanEncoder.kt                                       buffer expression not understood: when (val value = message.value) {
            is VarClan.Va
  rev222 out  friendchat/MessageFriendChannelEncoder.kt                    unmodeled call: provide(...)
  rev222 out  friendchat/UpdateFriendChatChannelFullV1Encoder.kt           buffer expression not understood: when (val update = message.updateType) {
            is Upda
  rev222 out  friendchat/UpdateFriendChatChannelFullV2Encoder.kt           buffer expression not understood: when (val update = message.updateType) {
            is Upda
  rev222 out  friendchat/UpdateFriendChatChannelSingleUserEncoder.kt       internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendChatChannelSingleUser'), ('op', '.'), ('ident', 'AddedFriendChatUser')]
  rev222 out  interfaces/IfInitialStateEncoder.kt                          array `events` is bounded by events_count, which is never transferred -- decoding cannot know how many to read
  rev222 out  inv/UpdateInvFullEncoder.kt                                  unmodeled member access: .NULL
  rev222 out  inv/UpdateInvPartialEncoder.kt                               unmodeled call: getSlot(...)
  rev222 out  map/RebuildNormalEncoder.kt                                  internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'RebuildLogin')]
  rev222 out  map/RebuildRegionEncoder.kt                                  val without '=': val (mapsquares, xteas) = distinctMapsquares.get()
  rev222 out  map/RebuildWorldEntityEncoder.kt                             buffer expression not understood: try {
            buffer.buffer.writeBytes(
                
  rev222 out  misc/client/HintArrowEncoder.kt                              buffer expression not understood: when (val type = message.type) {
            is HintArrow.Np
  rev222 out  misc/client/HiscoreReplyEncoder.kt                           buffer expression not understood: when (val response = message.response) {
            is Hisc
  rev222 out  misc/client/ReflectionCheckerEncoder.kt                      buffer expression not understood: when (check) {
                is ReflectionChecker.GetField
  rev222 out  misc/client/UpdateUid192Encoder.kt                           unmapped wire function: pdata
  rev222 out  misc/client/UrlOpenEncoder.kt                                unrecognized buffer call: buffer.buffer.setByte(i, buffer.buffer.getByte(i) + streamCi
  rev222 out  misc/player/RunClientScriptEncoder.kt                        internal error: SyntaxError: trailing tokens: [('ident', 'as'), ('ident', 'Int')]
  rev222 out  misc/player/SetPlayerOpEncoder.kt                            pjstr writes a computed expression `(m->op != NULL ? m->op : "null")`, which has no field to decode back into
  rev222 out  misc/player/UpdateStockMarketSlotEncoder.kt                  buffer expression not understood: when (val update = message.update) {
            UpdateStock
  rev222 out  misc/player/UpdateTradingPostEncoder.kt                      buffer expression not understood: when (val update = message.updateType) {
            UpdateT
  rev222 out  social/MessagePrivateEchoEncoder.kt                          unmodeled call: provide(...)
  rev222 out  social/MessagePrivateEncoder.kt                              unmodeled call: provide(...)
  rev222 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev222 out  social/UpdateIgnoreListEncoder.kt                            buffer expression not understood: when (ignore) {
                is UpdateIgnoreList.AddedIgn
  rev222 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev222 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt3 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev222 out  zone/header/DesktopUpdateZonePartialEnclosedEncoder.kt       unrecognized buffer call: buffer.buffer.writeBytes(
            message.payload,
     
  rev223 in   buttons/If3ButtonDecoder.kt                                  unresolved identifier: op
  rev223 in   clan/AffinedClanSettingsSetMutedFromChannelDecoder.kt        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   events/EventAppletFocusDecoder.kt                            g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   events/EventKeyboardDecoder.kt                               unmodeled call: readableBytes(...)
  rev223 in   events/EventMouseMoveDecoder.kt                              buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev223 in   events/EventNativeMouseMoveDecoder.kt                        buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev223 in   friendchat/FriendChatJoinLeaveDecoder.kt                     unparseable val name: unexpected token None
  rev223 in   locs/OpLoc1Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   locs/OpLoc2Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   locs/OpLoc3Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   locs/OpLoc4Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   locs/OpLoc5Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   locs/OpLocTDecoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev223 in   messaging/MessagePrivateDecoder.kt                           unmodeled call: provide(...)
  rev223 in   messaging/MessagePublicDecoder.kt                            unparseable val patternArray: unexpected token None
  rev223 in   misc/client/ReflectionCheckReplyDecoder.kt                   unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev223 in   misc/user/ClickWorldMapDecoder.kt                            unmodeled call: CoordGrid(...)
  rev223 in   misc/user/SendSnapshotDecoder.kt                             g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
